Position,Rate
17198100.0,5.628058727848893e-08
17199326.0,5.591397849097883e-08
17199791.0,5.654048874006066e-08
17201878.0,6.086956518728307e-08
17201993.0,6.097560975812174e-08
17202403.0,6.607929515950877e-08
17202857.0,1.2500000012849455e-07
17202873.0,1.587301586677573e-07
17202936.0,1.4375000000714049e-06
17202984.0,1.338842975202904e-05
17203105.0,1.5436241610869185e-06
17203254.0,5.874439461868124e-07
17203700.0,5.902255639154776e-07
17204232.0,8.750000000007931e-07
17205248.0,1.5888888888642642e-06
17205428.0,9.205298013531795e-07
17205579.0,9.09970958346098e-08
17206612.0,9.210526315908247e-08
17206916.0,9.060955518895253e-08
17208130.0,9.248554914587542e-08
17208303.0,8.783783780810719e-08
17208451.0,9.073451752226812e-08
17210534.0,1.9719953325926997e-07
17212248.0,2.193808882819299e-07
17212991.0,2.667213787444651e-07
17215428.0,3.5678391962554444e-07
17215627.0,6.402199528639366e-07
17216900.0,4.3478260869635517e-07
17217314.0,6.323185011719826e-07
17217741.0,5.705645161353667e-07
17218237.0,5.693877551000612e-07
17218727.0,5.672082717826164e-07
17219404.0,4.1250000002435174e-07
17219564.0,3.4195064629512886e-07
17220415.0,4.2410714285430405e-07
17221087.0,4.230377166196014e-07
17222068.0,1.6666666665964366e-07
17222566.0,1.4925373139065877e-07
17222633.0,1.542553191374272e-07
17222821.0,1.4737883283916797e-07
17223832.0,1.4869668246366645e-07
17225520.0,1.836492890988876e-07
17226364.0,1.7690531177963454e-06
17226797.0,2.2784810126019503e-07
17227034.0,4.4773790951661196e-07
17227675.0,2.435129740469321e-07
17228176.0,1.8514412416583786e-07
17229078.0,1.32824427481854e-07
17230388.0,1.2558139534904025e-07
17231463.0,1.2060301509223452e-07
17231662.0,1.186440677780683e-07
17231839.0,1.1705685618880046e-07
17233035.0,1.1081081081909827e-07
17233405.0,1.1406844106032042e-07
17233931.0,9.677419353326308e-08
17233962.0,8.545727136161527e-08
17235296.0,8.783783784011363e-08
17235740.0,8.000000008223651e-08
17235765.0,7.372400756334678e-08
17236294.0,6.315789472697169e-08
17236484.0,4.5454545460899e-08
17237188.0,5.6426332287935634e-08
17239740.0,5.6390977434796154e-08
17240272.0,5.709156194024163e-08
17243057.0,6.84419014076579e-08
17247601.0,6.510219530896224e-08
17248922.0,9.472551130041938e-08
17249851.0,2.4169184289973883e-07
17251506.0,2.822736030820911e-07
17252544.0,1.6504854368652126e-07
17252647.0,6.003832233461073e-08
17257344.0,6.017699114942191e-08
17258474.0,6.00632244448866e-08
17259423.0,6.006006005778632e-08
17259756.0,5.9563203176800476e-08
17261267.0,5.999473730371764e-08
17272668.0,6.370449679073194e-08
17274536.0,7.167470709388052e-08
17275987.0,1.1168120403622244e-07
17281834.0,9.541033678977601e-08
17294275.0,9.541984733141189e-08
17294799.0,6.097201767398435e-08
17298194.0,5.769833803615473e-08
17301383.0,5.90277777767767e-08
17301959.0,5.7759919638862596e-08
17303950.0,5.4794520539381834e-08
17304169.0,5.570291778202524e-08
17304546.0,5.1282051243671773e-08
17304624.0,5.0161812297560235e-08
17305242.0,5.176767676706269e-08
17306826.0,6.307692308164056e-08
17307476.0,1.2999999995599865e-07
17307576.0,2.0430107527084535e-07
17310087.0,1.6204051012352955e-07
17311420.0,1.6384180793752395e-07
17311597.0,6.81233933177262e-08
17312375.0,1.8064516126209108e-08
17314700.0,1.716738197664855e-08
17315632.0,1.7082785807033612e-08
17317154.0,1.5250544670246145e-08
17317613.0,0.0
17317642.0,1.470588234566713e-08
17318118.0,1.5841584160630147e-08
17318623.0,1.5089163238202165e-08
17319352.0,1.282051283369175e-08
17319664.0,1.6394366197022798e-06
17320019.0,1.986754966576924e-08
17320170.0,1.6216216213681922e-08
17320355.0,1.515151515632445e-08
17320685.0,2.0725388622341066e-08
17320878.0,1.6566265061218945e-08
17321542.0,1.726155646584356e-08
17324960.0,2.1052631578874177e-07
17325549.0,2.1394495412803302e-07
17328274.0,2.139099941552568e-07
17329985.0,2.533333333253217e-07
17330435.0,2.8312412831110885e-07
17331152.0,3.1428571430426795e-07
17331187.0,2.8770949720672803e-07
17332977.0,2.8271518544659175e-07
17334406.0,2.8193832599929676e-07
17334633.0,2.6086956517662224e-07
17334656.0,2.8250591016612804e-07
17335502.0,2.8235294117414067e-07
17335842.0,2.833333333285282e-07
17336382.0,2.815126050477795e-07
17336620.0,2.830342577470447e-07
17337846.0,2.8571428600798754e-07
17337853.0,2.9032258059978923e-07
17337884.0,2.84810126582739e-07
17338200.0,2.815533981062305e-07
17338303.0,2.846975088944479e-07
17339146.0,2.870275791598909e-07
17341104.0,2.932330827143643e-07
17341237.0,2.858895705539657e-07
17342052.0,2.857142857155123e-07
17342465.0,2.934472934554154e-07
17342816.0,2.2139384116650142e-06
17343433.0,2.1999999998930283e-06
17343463.0,2.2154471544815456e-06
17343955.0,5.189873417719917e-06
17344192.0,2.212669683265783e-06
17344413.0,2.211525189785331e-06
17347311.0,1.6377277599070874e-07
17351976.0,9.91189427314378e-08
17352430.0,9.139624888341503e-08
17355789.0,9.125000000054229e-08
17358989.0,9.188741722182868e-08
17360197.0,8.695652151958633e-08
17360220.0,9.27449513833724e-08
17361557.0,9.228090539963606e-08
17363280.0,9.217577706279357e-08
17365146.0,9.090909091445768e-08
17365509.0,8.916728076642428e-08
17366866.0,7.7496274212534e-08
17367537.0,6.666666668782758e-08
17367612.0,4.9382716056285334e-08
17367774.0,5.7324840755372396e-08
17367931.0,5.000000005139782e-08
17367971.0,4.855233852933649e-07
17368420.0,5.525606469415952e-08
17369162.0,1.1283749363145304e-07
17373088.0,3.333333333530115e-07
17373154.0,5.171606864297713e-07
17374436.0,1.3755158178911567e-08
17375163.0,1.149425288537881e-08
17375337.0,1.1255411255292745e-08
17381112.0,1.1099549079905469e-08
17383995.0,1.1316872428651624e-08
17384967.0,1.1257035645520283e-08
17385500.0,1.1724137930835648e-08
17386950.0,1.1857707512040382e-08
17388721.0,1.41414141344193e-08
17389216.0,3.106796116939116e-08
17389731.0,8.490566038643341e-08
17390049.0,8.060453399840672e-08
17390446.0,1.3995943205563373e-07
17390939.0,2.386018237061928e-06
17391268.0,1.9862621637377344e-07
17393015.0,1.9868131867941894e-07
17395290.0,1.962134251351122e-07
17395871.0,1.967871485826472e-07
17396120.0,2.008733624657355e-07
17396349.0,1.9617224879810098e-07
17397394.0,1.7441860470652563e-07
17397480.0,1.1627906980435042e-07
17397523.0,8.219178080907275e-08
17397596.0,5.128205115257655e-08
17397635.0,1.2295081979851923e-08
17398123.0,7.061592780379338e-09
17400672.0,6.527415145675024e-09
17401438.0,7.427413909959067e-09
17402919.0,6.410256407736352e-09
17404479.0,7.082152976752221e-09
17406597.0,7.0308274719307e-09
17408446.0,7.29927007185196e-09
17408857.0,7.299270075309589e-09
17409542.0,7.52115324232192e-09
17412733.0,7.622504538592928e-09
17415488.0,8.032128522312903e-09
17415737.0,7.974481649890974e-09
17416364.0,9.409751925277485e-09
17417533.0,9.67866821557488e-09
17420116.0,1.0362694311170533e-08
17420309.0,1.2581442372662803e-08
17424760.0,1.2048192740665575e-08
17424843.0,2.9411764706261627e-08
17425795.0,2.857142870230486e-08
17425830.0,6.152870282060455e-08
17428983.0,4.035378662268316e-08
17432601.0,3.8817005552354004e-08
17433142.0,4.035874438831151e-08
17433365.0,3.8585209008608794e-08
17433987.0,3.906249999389525e-08
17434371.0,3.8274182321601576e-08
17435808.0,3.886010363927773e-08
17436194.0,3.79213483136701e-08
17437618.0,3.876651982607711e-08
17438753.0,5.345501955144841e-08
17439520.0,3.8461538364432414e-08
17439546.0,1.871921182440158e-07
17439749.0,3.3503277494304176e-07
17441122.0,3.5294117683339637e-07
17441139.0,3.2418069087656724e-07
17442268.0,1.617312072855989e-07
17442707.0,1.0008896797169209e-07
17444955.0,1.0010881392671242e-07
17446793.0,1.347987288138191e-07
17450569.0,1.345132743362212e-07
17451134.0,2.439024390259881e-07
17453102.0,1.7511520735681925e-07
17453319.0,1.9471947194803067e-07
17453925.0,1.0068965517301217e-07
17456100.0,1.8965517241385225e-07
17457376.0,1.9050343249296124e-07
17459124.0,8.103448276229082e-08
17460284.0,7.265388496049764e-08
17461275.0,9.09090908948835e-08
17461308.0,7.275426874629825e-08
17462655.0,7.202680066669488e-08
17463252.0,7.368421052726597e-08
17463442.0,7.142857143278818e-08
17464674.0,8.620689645658001e-08
17464732.0,6.882591093000684e-08
17464979.0,7.30593607408057e-08
17465417.0,0.0
17465418.0,7.197895132481791e-08
17470739.0,7.160392798637642e-08
17475627.0,7.042253523362068e-08
17475769.0,7.692307692761804e-08
17475912.0,7.119609438515215e-08
17478370.0,6.856403622405043e-08
17479143.0,6.825938566294486e-08
17480608.0,6.781279847027499e-08
17481655.0,6.804374240670977e-08
17482478.0,6.52346857589716e-08
17483735.0,6.282051282587767e-08
17484515.0,5.6603773576059536e-08
17484674.0,5.816135084407547e-08
17485207.0,5.7220708457284785e-08
17485574.0,5.464480873832728e-08
17486855.0,5.5614406782259916e-08
17488743.0,4.6874999992674304e-08
17488807.0,5.4495912804476416e-08
17489174.0,5.473965286510138e-08
17489923.0,5.29891304361555e-08
17490659.0,5.3571428573629904e-08
17491331.0,5.285331290683624e-08
17493942.0,5.292479109127466e-08
17494660.0,5.1107325383387576e-08
17496421.0,5.052878965689406e-08
17498974.0,1.428571435115243e-07
17498981.0,5.0106935532555636e-08
17502254.0,5.025773196006501e-08
17503030.0,5.714285713392677e-08
17503135.0,4.6715328468496614e-08
17504505.0,4.38010393468844e-08
17505852.0,4.303278687852067e-08
17506340.0,4.6874999992674304e-08
17506404.0,3.9584364178167646e-08
17508425.0,3.9726027397540805e-08
17510615.0,3.827751195574042e-08
17511242.0,3.7383177608521735e-08
17511349.0,3.8537941993120013e-08
17513866.0,3.8237738983830426e-08
17515069.0,3.922872340442373e-08
17516573.0,4.0568475452588384e-08
17520443.0,3.955984970482425e-07
17522306.0,3.240973971443218e-07
17523497.0,3.635531135526892e-07
17524589.0,9.2959841349862e-08
17528623.0,4.977578475195678e-07
17529069.0,6.849650349648174e-07
17531929.0,2.000989119684687e-06
17532940.0,2.015974440895432e-06
17534192.0,1.8342981186647068e-07
17536956.0,1.6097560976560066e-07
17537161.0,1.2941176471352212e-07
17537246.0,9.651802076908508e-08
17538883.0,8.90736342030131e-08
17540567.0,9.090909093794669e-08
17540622.0,1.2500000057258376e-07
17540630.0,8.139023316971961e-08
17542903.0,8.051132540998135e-08
17547362.0,1.4230387288964104e-06
17549376.0,5.263157900147139e-08
17549414.0,9.23217550281489e-08
17550508.0,8.333333312293689e-08
17550532.0,3.286252354115237e-07
17551594.0,2.7570093454741994e-07
17551808.0,2.043887147342688e-07
17554998.0,6.451612903264147e-08
17557261.0,3.8461538364432414e-08
17557287.0,9.483667020175111e-09
17559185.0,0.0
17559268.0,1.4705882315812393e-08
17559336.0,9.345794394752004e-09
17561262.0,0.0
17561286.0,2.0833333280734223e-08
17561334.0,9.579199452740702e-09
17564257.0,9.411249725983114e-09
17568826.0,9.244154431599614e-09
17570665.0,9.598603840008185e-09
17571811.0,9.57548675468145e-09
17574944.0,9.756097557140203e-09
17575969.0,9.191176473505641e-09
17576513.0,8.196721290780678e-09
17576635.0,9.259259257812208e-09
17576959.0,9.486166012039564e-09
17578224.0,1.587301583294036e-08
17578287.0,9.193776522422412e-09
17579701.0,9.054325954319383e-09
17580695.0,1.5873015889332642e-08
17580821.0,8.795074754677844e-09
17581958.0,9.97861724888135e-09
17583361.0,0.0
17583398.0,9.64187327836125e-09
17584850.0,0.0
17584926.0,9.712837837320102e-09
17587294.0,8.869179610004047e-09
17587745.0,2.380952374941054e-08
17587787.0,9.38086304237724e-09
17588853.0,1.9607843087749856e-08
17588904.0,9.38967137115452e-09
17589117.0,1.0830324908054714e-08
17590502.0,2.5125628148678734e-08
17590701.0,5.27108433741737e-08
17592029.0,7.43362831867993e-08
17592594.0,7.777777773930615e-08
17592684.0,5.2631578954725155e-08
17592836.0,5.3295128939642794e-08
17594581.0,5.328629780916232e-08
17599967.0,2.142857142522254e-08
17600387.0,1.8518518515624415e-08
17600549.0,2.290076335519966e-08
17600680.0,2.4685748902101976e-08
17607283.0,2.0161290323249932e-08
17609763.0,1.9411899839150203e-08
17627175.0,4.7927461138542146e-08
17629491.0,4.797574460548623e-08
17635098.0,3.9627039626367574e-08
17635956.0,1.7292490118449008e-07
17636968.0,1.7714791851154462e-07
17638097.0,1.6363636373997988e-07
17638152.0,1.7927823049462218e-07
17639011.0,4.314897857508878e-07
17641018.0,1.652823920282879e-07
17642222.0,1.7073170723262327e-07
17642263.0,1.4912280701501482e-07
17642377.0,1.4834314029066706e-07
17645606.0,1.4893617022155831e-07
17646123.0,6.600660065756714e-08
17646426.0,1.844262294793743e-08
17646914.0,1.7017828204070922e-08
17648148.0,1.0638297845481305e-08
17648242.0,1.3513513511401601e-08
17648464.0,1.146131805317797e-08
17649162.0,8.7241003283732e-09
17650079.0,8.22264389348505e-09
17651660.0,1.9607843227071963e-08
17651711.0,8.11209439575913e-09
17653067.0,8.611410111962106e-09
17653996.0,7.955077210908605e-09
17656133.0,8.310249311101142e-09
17657577.0,7.899934165980659e-09
17659096.0,8.333333333825288e-09
17660416.0,8.309643559245523e-09
17664989.0,7.317073169588184e-09
17665399.0,7.97607178576094e-09
17666402.0,1.2903225819715566e-08
17666557.0,4.8309178621992405e-09
17666764.0,8.188585608423855e-09
17670794.0,8.285984849432777e-09
17675018.0,6.814310046007492e-09
17675605.0,8.27740492146634e-09
17680075.0,7.812499998779051e-09
17680843.0,8.620689653825159e-09
17681539.0,8.583690995948124e-09
17682005.0,6.230529601420289e-09
17682326.0,8.010680906625247e-09
17683075.0,8.592910842119009e-09
17684006.0,8.058017730196725e-09
17685247.0,9.090909084105451e-09
17685687.0,9.302325590957734e-09
17685902.0,8.308157100188353e-09
17687226.0,8.456659618128697e-09
17688645.0,8.426966293312735e-09
17691493.0,8.628954936331225e-09
17693579.0,8.46994535516181e-09
17697239.0,8.403361347205156e-09
17698429.0,6.666666673519709e-09
17698729.0,8.8757396435833e-09
17699067.0,9.886363636298878e-07
17699595.0,3.399999999942338e-07
17699645.0,9.259259262198274e-08
17699699.0,1.913265305823441e-09
17701267.0,0.0
17701631.0,2.6178010405111065e-09
17702013.0,1.018329943564837e-09
17702995.0,8.620689633407264e-09
17703111.0,0.0
17703329.0,0.0
17703427.0,0.0
17703791.0,6.058770075904007e-10
17707092.0,5.372011804862975e-10
17710815.0,0.0
17711081.0,9.832841736289775e-10
17712098.0,0.0
17712260.0,4.708097916550107e-10
17714384.0,0.0
17714408.0,2.364066204682435e-09
17714831.0,0.0
17715490.0,7.739938060953891e-10
17716782.0,0.0
17716970.0,0.0
17717636.0,0.0
17717716.0,2.9498524999269695e-09
17718055.0,0.0
17718459.0,8.045052329691634e-10
17719702.0,3.562522256769657e-10
17722509.0,7.76397513567735e-10
17723797.0,0.0
17724105.0,7.293946058210577e-10
17725476.0,9.233610318330958e-10
17726559.0,0.0
17726885.0,6.978367044488783e-10
17728318.0,0.0
17729462.0,3.937007892049882e-09
17729716.0,0.0
17729760.0,4.721435304415688e-10
17731878.0,0.0
17731891.0,0.0
17732370.0,1.438848917230565e-09
17733065.0,0.0
17734403.0,0.0
17734559.0,7.78513040893699e-10
17737128.0,6.844626999183231e-10
17738589.0,1.6051364325445307e-09
17739835.0,1.0465724762197345e-09
17741746.0,0.0
17741816.0,1.7699115041481743e-09
17743511.0,1.7064846373297657e-09
17744097.0,0.0
17744211.0,5.154639180556477e-09
17744599.0,7.936507935267607e-09
17745355.0,7.3710073698554186e-09
17745762.0,7.952286290480767e-09
17746265.0,8.219178080907275e-09
17746630.0,7.692307691105526e-09
17747410.0,1.0526315781595784e-07
17747448.0,2.1012778040779238e-07
17749561.0,3.333333333530115e-08
17750221.0,3.235294117838053e-08
17750561.0,3.6144578307604285e-08
17750644.0,4.461942257142176e-08
17751025.0,4.450549450439524e-07
17751389.0,1.0810810811069499e-07
17752240.0,2.8571428600798754e-07
17752247.0,5.391791044817242e-07
17752783.0,6.831955922841262e-07
17753146.0,1.0401785714034669e-06
17753370.0,2.4937655861176974e-07
17753771.0,1.6268656716703452e-07
17754441.0,5.2631578943441584e-08
17754992.0,3.036876355787535e-08
17755914.0,3.1206657420300113e-08
17758798.0,3.078768492500609e-08
17761299.0,3.044871795155065e-08
17761923.0,3.080568721020211e-08
17762345.0,3.260869564707778e-08
17762529.0,3.043022035449771e-08
17763482.0,3.059805285298854e-08
17765639.0,3.0010718113999e-08
17766572.0,3.020134227715928e-08
17766870.0,3.1249999995116205e-08
17766966.0,3.0403800475933666e-08
17769071.0,2.906976740977698e-08
17769243.0,3.050524309291982e-08
17770292.0,2.901785713303541e-08
17770740.0,3.061224489875232e-08
17772014.0,2.643171805754322e-08
17772241.0,3.064066852548574e-08
17772600.0,3.0376670717897827e-08
17773423.0,3.1249999999117006e-08
17774607.0,3.056351480847459e-08
17775654.0,3.557814485433427e-08
17776441.0,4.682274247076739e-08
17777936.0,4.7153536516722256e-08
17781414.0,1.3017751479290047e-06
17786315.0,9.841107124470305e-08
17788266.0,9.831029185604862e-08
17789568.0,9.863945579912156e-08
17789862.0,9.895833333020379e-08
17791014.0,5.907944514504475e-07
17794186.0,1.2024048096449147e-07
17795184.0,1.1831913245531584e-07
17800348.0,1.648511256371966e-07
17801725.0,1.042626728097732e-07
17805197.0,1.0437293729402842e-07
17807621.0,9.090909090316489e-08
17807907.0,7.855855855993738e-08
17810682.0,7.715736040605582e-08
17811667.0,7.41042345257498e-08
17812895.0,7.352941175321459e-08
17813099.0,7.364341085956435e-08
17813357.0,7.280334728084884e-08
17814552.0,7.142857141740847e-08
17814678.0,7.177363699125331e-08
17816127.0,7.304347826181148e-08
17816702.0,7.402912621208313e-08
17818350.0,1.250455705435182e-07
17821093.0,8.73533246432484e-08
17821860.0,1.1764705894446546e-07
17821894.0,1.414141414069935e-07
17822686.0,0.0
17822690.0,2.131058759822734e-07
17826383.0,2.1223958333408768e-07
17827919.0,2.0562390158080602e-07
17829057.0,1.924360400447172e-07
17830855.0,1.041135784501904e-07
17833602.0,9.230769229326633e-08
17833667.0,9.166666667207816e-08
17833907.0,8.253358924763311e-08
17834428.0,7.851479404334366e-08
17839599.0,7.973621103220328e-08
17842935.0,8.147379345843882e-08
17844862.0,8.33333333449815e-08
17844958.0,8.989547038408081e-08
17849263.0,1.9209039547696825e-07
17849617.0,3.8672922251999173e-07
17851109.0,3.8733125648617025e-07
17852072.0,3.9759036146925465e-07
17852155.0,3.98591549295196e-07
17853575.0,9.294210943726785e-07
17854836.0,1.2312925169916074e-06
17854983.0,1.5103734439881377e-06
17855465.0,1.685300207035851e-06
17855948.0,9.924670433110504e-07
17856479.0,1.0000000000224713e-06
17856585.0,9.487179486911419e-07
17856624.0,9.33333333345369e-07
17856759.0,9.050632911476994e-07
17856917.0,8.705882352862372e-07
17857342.0,3.152622274598032e-07
17859039.0,3.1760435571452624e-07
17859590.0,3.273182957392444e-07
17861585.0,2.8924103419559078e-06
17862784.0,4.148701298700419e-06
17864324.0,6.346749226040896e-07
17864647.0,5.771812080270718e-07
17864796.0,4.999999999915203e-07
17864830.0,4.461538462298729e-07
17864895.0,4.518828451771232e-07
17865134.0,4.4772117961819236e-07
17865507.0,4.4740599714418893e-07
17867608.0,4.1423948220106154e-07
17868226.0,4.4444444463814997e-07
17868253.0,1.6639317361303741e-07
17871300.0,1.6780354706001123e-07
17872033.0,1.6996047431169573e-07
17873298.0,1.9187675070346524e-07
17874012.0,1.9354838706652616e-07
17874105.0,1.9736842104983427e-07
17874865.0,1.5559772295830606e-07
17875392.0,1.5546218487702056e-07
17876344.0,1.0081743868924942e-07
17877078.0,5.86592178778514e-08
17877794.0,5.829596412176044e-08
17878240.0,5.878766765381392e-08
17889722.0,6.050955414009951e-08
17892234.0,6.28019323802188e-08
17892441.0,6.073153899109014e-08
17893890.0,6.094388703012062e-08
17896581.0,8.039068369636155e-08
17899243.0,1.08131192347207e-07
17910951.0,1.506352087179818e-07
17911502.0,2.2350230414800871e-07
17912370.0,1.616161616182457e-07
17913063.0,2.171837708773765e-07
17913482.0,3.278894472384963e-07
17914278.0,3.265306122422035e-07
17914425.0,3.064133016485761e-07
17914846.0,3.014112903280023e-07
17915838.0,3.1147540974856023e-07
17915899.0,3.0769230800860197e-07
17915912.0,3.3587786258812826e-07
17916174.0,3.556034482815415e-07
17916638.0,9.80782429651118e-07
17918095.0,2.9049079754493202e-06
17918421.0,3.2356267672018185e-06
17919482.0,3.2280701754535116e-06
17919596.0,2.1612903223956802e-06
17919627.0,9.909909910494936e-07
17919738.0,3.495475113111748e-07
17922390.0,3.4821428571424454e-07
17923174.0,3.399999999942338e-07
17923424.0,3.2800196850367085e-07
17931552.0,3.035714285662802e-07
17931608.0,2.697368421254366e-07
17931760.0,2.5000000005202486e-07
17931812.0,2.4257425741128295e-07
17932216.0,2.2790294627720883e-07
17933370.0,2.28522336766602e-07
17934534.0,2.2888283379041745e-07
17934901.0,2.2972972972583365e-07
17935123.0,2.3134328358128526e-07
17935257.0,2.3802163833382672e-07
17935904.0,2.4068479355543236e-07
17937890.0,2.415439713498785e-07
17940403.0,9.464544138915257e-07
17943167.0,2.585345545388947e-07
17945569.0,2.5755353476097285e-07
17948978.0,2.4940842404077983e-07
17951091.0,2.500000002569891e-07
17951107.0,2.5178486435041585e-07
17953208.0,3.4374999998328565e-07
17953400.0,4.974182444059134e-07
17955143.0,2.059369202234069e-07
17959455.0,2.0575461454682097e-07
17961297.0,4.1111111109949486e-07
17961387.0,7.294350842416729e-07
17963405.0,1.8015665796311936e-07
17964171.0,8.497723824085302e-08
17964830.0,2.3598820062295644e-08
17965169.0,9.174311968630001e-09
17965278.0,1.3793103413451624e-08
17965423.0,8.620689694660948e-09
17965539.0,0.0
17965555.0,3.787878787286812e-09
17966347.0,0.0
17966506.0,4.335260114929415e-09
17967890.0,3.984063734961126e-09
17968141.0,4.997223763794263e-09
17969942.0,9.506726457612732e-07
17970165.0,9.495798319236934e-07
17970403.0,9.467455621363798e-07
17970572.0,2.7855153231976502e-09
17971290.0,5.2631578814486455e-09
17971480.0,0.0
17971701.0,3.053435117642615e-09
17972356.0,0.0
17972372.0,2.3419203687944793e-09
17972799.0,3.6363636401016594e-09
17973349.0,0.0
17973525.0,0.0
17973596.0,2.9411764631624785e-09
17973936.0,4.587155951721297e-09
17974154.0,3.4965035000977495e-09
17974726.0,0.0
17975016.0,2.304147459620375e-09
17975450.0,3.0693677112259475e-09
17977079.0,0.0
17977335.0,2.7367268755265838e-09
17980989.0,2.63365815013661e-09
17984786.0,2.750085940570032e-09
17987695.0,4.913294797604535e-08
17988041.0,1.2077727952262468e-07
17991386.0,1.189358372456416e-07
17992025.0,1.1772315652991043e-07
17992798.0,1.187214611794756e-07
17993017.0,2.1485943775071728e-07
17993515.0,9.882352941303906e-07
17993685.0,1.2198198198254907e-06
17994240.0,8.477891156446754e-07
17995416.0,3.210978835978284e-07
17998440.0,1.2422360261216849e-08
17998601.0,8.130081280286526e-09
17998724.0,9.374999998534861e-09
17999044.0,1.0211524434850864e-08
18000415.0,9.811937856193476e-09
18001638.0,8.46994535516181e-08
18002370.0,1.6409423233272932e-07
18003601.0,4.030226700278292e-07
18003998.0,3.0508474571503275e-07
18004057.0,1.6641989931956526e-07
18007434.0,1.7088980552643674e-08
18009131.0,1.3546202225622192e-08
18011198.0,1.2897678418923896e-08
18013524.0,1.2906846239491583e-08
18017088.0,1.492537320269657e-08
18017155.0,1.2942460626306338e-08
18023568.0,1.2916939175849598e-08
18029684.0,1.7167381991896247e-08
18029917.0,1.1019283738309636e-08
18030280.0,1.5126050417804145e-08
18031470.0,1.8018018036539756e-08
18031803.0,2.244389027080665e-08
18032204.0,2.862476664439826e-08
18033811.0,4.8780487855022265e-08
18033893.0,4.918032786116648e-08
18034015.0,6.161137440356672e-08
18034437.0,6.79611650425216e-08
18034952.0,1.0351437699878857e-07
18036517.0,1.0441767067592432e-07
18036766.0,4.979253112729185e-08
18037248.0,4.696132596605439e-08
18038696.0,4.953560372209427e-08
18039019.0,1.3607999999976528e-05
18039144.0,5.374999999752106e-08
18039944.0,5.727554179404727e-08
18040590.0,5.246212121289385e-07
18041118.0,6.518723994747388e-08
18041839.0,7.40375123280147e-09
18043865.0,1.5999999997499497e-08
18044240.0,5.530507965052523e-08
18047567.0,4.4675090255344954e-08
18049783.0,4.4742729304793836e-08
18052018.0,4.459092671615953e-08
18054597.0,4.45391169639719e-08
18057179.0,1.990811637917284e-08
18057832.0,4.102240455255694e-09
18061001.0,4.752851712535236e-09
18062053.0,4.248088361586294e-09
18063230.0,4.232397074681287e-09
18068428.0,4.184647574797031e-09
18076075.0,4.19140761373546e-09
18078938.0,3.734827261443883e-09
18080009.0,4.240882104823637e-09
18081188.0,4.2328042333958855e-09
18083078.0,0.0
18083189.0,4.638218925405444e-09
18084267.0,3.910068426744e-09
18086313.0,0.0
18086332.0,4.137931033836077e-09
18087057.0,4.1194644665359405e-09
18088028.0,3.552397872212989e-09
18088591.0,4.305705055981053e-09
18089520.0,5.244755243935586e-09
18090092.0,4.08997955430657e-09
18091559.0,5.906674539910637e-09
18093252.0,1.4925373096645413e-08
18093319.0,4.5578851413647815e-08
18102095.0,4.6855983772703064e-08
18107025.0,3.1086956521257347e-06
18107117.0,3.22466335931925e-07
18111350.0,3.227243793755092e-07
18112921.0,3.240740740782531e-07
18113353.0,3.207301173411142e-07
18114887.0,3.229347198166613e-07
18116618.0,3.2558139535303567e-07
18116661.0,3.236363636288485e-07
18117486.0,3.235704323626315e-07
18118203.0,3.2032667876310265e-07
18119305.0,3.2486100079806723e-07
18120564.0,3.153692614750345e-07
18121065.0,2.961432506848342e-07
18121791.0,2.715765247422476e-07
18122660.0,2.5482625482300895e-07
18123437.0,1.732625482640477e-07
18127581.0,1.4469453376229184e-07
18128203.0,1.3921200750248632e-07
18130868.0,1.409691630152991e-07
18131095.0,1.3829787229361558e-07
18131189.0,1.3869969040426535e-07
18132804.0,1.3885317562377812e-07
18136693.0,1.3638703036482216e-07
18138636.0,1.0843373493708077e-07
18139632.0,1.406250000018134e-07
18140528.0,2.1600000000413882e-07
18141278.0,2.251655629100886e-07
18141429.0,2.1941354903867096e-07
18142418.0,2.1883656509555717e-07
18142779.0,2.191780821859166e-07
18143363.0,2.194135490458554e-07
18144352.0,2.191780821737498e-07
18144498.0,2.499999993688107e-07
18144502.0,2.1774193550714377e-07
18144626.0,2.1853146852630095e-07
18145198.0,2.635658914683983e-07
18145327.0,3.572984749567756e-07
18145786.0,4.775767112471591e-07
18147057.0,4.550561797840003e-07
18147235.0,4.533333333414349e-07
18147685.0,3.3333333249174757e-07
18147691.0,3.206521739144201e-07
18147875.0,1.0290986515499816e-07
18149284.0,1.0297706198154381e-07
18153382.0,1.0332103321166446e-07
18153924.0,1.0329670328576537e-07
18154379.0,1.0234541577740707e-07
18154848.0,1.0403397027986435e-07
18156261.0,1.0158730157894435e-07
18156576.0,1.0480841472540571e-07
18159238.0,1.039823008896652e-07
18159690.0,1.057692307754748e-07
18159794.0,1.0398230087394524e-07
18160246.0,1.0389610389832251e-07
18161401.0,1.0532837670205508e-07
18162208.0,1.0414452710017401e-07
18164090.0,1.0338517840706269e-07
18165183.0,1.01967799645349e-07
18166301.0,1.0189573459245699e-07
18167567.0,1.0380460310162395e-07
18169696.0,1.0337078651932745e-07
18170586.0,1.0954773868824894e-07
18171581.0,1.1200000000144428e-07
18172706.0,1.1572052402006765e-07
18173164.0,1.2062256809296587e-07
18173935.0,1.220930232573884e-07
18174279.0,1.272727272671913e-07
18174774.0,1.2437810945686525e-07
